SATD_id,Commit_id,Project_id,Satd_type,v1_comment,v2_comment
4135,d1467a3638328098e4a76ee13a75e633fc6b8665,9,SATD_REMOVED,TODO shouldnt this be run async?,None
4136,d1467a3638328098e4a76ee13a75e633fc6b8665,9,SATD_REMOVED,"FIXME - workaround for https://github.com/netty/netty/issues/2586
If listen already succeeded on a different event loop, and then addListener is called again
on the completed future from a different event loop then the handler will be called on the original
event loop not on the when that called addListener.
To reproduce set the boolean parameter on execute (below) to true.
Then run Httptest.testTwoServersSameAddressDifferentContext()",No handler - log so user can see failure
4140,d1467a3638328098e4a76ee13a75e633fc6b8665,9,FILE_PATH_CHANGED,TODO make this configurable,TODO make this configurable
4174,d8e4ea95c2ed0d6a625554a8a37865ff720ef403,9,SATD_REMOVED,Moved in 1xPool,None
4175,d8e4ea95c2ed0d6a625554a8a37865ff720ef403,9,SATD_REMOVED,Todo in the other pool ???,None
4176,d8e4ea95c2ed0d6a625554a8a37865ff720ef403,9,CLASS_OR_METHOD_CHANGED,Handle this case better,Handle this case better
4177,d8e4ea95c2ed0d6a625554a8a37865ff720ef403,9,CLASS_OR_METHOD_CHANGED,Maybe the connection can be reused,Maybe the connection can be reused
4178,d8e4ea95c2ed0d6a625554a8a37865ff720ef403,9,CLASS_OR_METHOD_CHANGED,Todo :  limit according to the max concurrency of the stream,Todo :  limit according to the max concurrency of the stream
4179,d8e4ea95c2ed0d6a625554a8a37865ff720ef403,9,CLASS_OR_METHOD_CHANGED,TODO,TODO
4180,d8e4ea95c2ed0d6a625554a8a37865ff720ef403,9,SATD_REMOVED,"Perhaps its possible to remove this with writeBuffer(buf, true) instead",None
4184,0d94a8123a35f0224a7eac961768285a7ecfdc85,9,SATD_REMOVED,Todo :  limit according to the max concurrency of the stream,Should make same tests than in deliverRequest
4192,7021b66a67d5e0aa04b8444b3718edd1e64ec598,9,SATD_REMOVED,Handle this case better,None
4237,0d3aec1fa33ff211b2a59afd08f45954a94e4f8d,9,SATD_REMOVED,TODO some way of getting this from the version in pom.xml,None
4256,005c4cad382adb4202ea5dc27867fff7f5f51e08,9,SATD_REMOVED,todo: later switch to PoolMetrics,None
4257,005c4cad382adb4202ea5dc27867fff7f5f51e08,9,SATD_REMOVED,todo: fix when reworking pool metrics,None
4260,a6ce43139f3dbdfcbb63d02ae667cba1ee044058,9,SATD_REMOVED,queuing == true <=> (paused || (pendingResponse != null && msg instanceof HttpRequest) || !pending.isEmpty()),None
4261,a6ce43139f3dbdfcbb63d02ae667cba1ee044058,9,CLASS_OR_METHOD_CHANGED,TODO chunk trailers,TODO chunk trailers
4264,13b09b1fe035ca7e1a23d23a4b4b87edb14a35bf,9,SATD_REMOVED,"We do the initial check outside the synchronized block to prevent the hit of synchronized once the conn has
been set",None
4265,7e69bebe6009cc32e0d40fcbfa6946e8e6d41f8f,9,SATD_REMOVED,TODO Can we get rid of this?,None
4267,c5141b668fe18b6f18f3832bb4972559b8e0753c,9,SATD_REMOVED,Should take care of pending list ????,None
4271,31a3d466af9d23bff3596cb600f8ee4445c0b20c,9,SATD_REMOVED,TODO check if .replace(wsFrame.getBinaryData()) is really needed,None
4305,471b3a32fb3567eb963c4fa4ffd9957440b64c7c,9,SATD_REMOVED,"TODO:  Check if the given address is a valid ip address before pass it to InetAddres.getByName(..)
This is need as otherwise it may try to perform a DNS lookup.
An other option would be to change address to be of type InetAddress.",None
4332,1eb45a93a354902c1a131380f00cb9f4e0b8e5dd,9,SATD_REMOVED,"todo: should be renamed equest after",None
4333,1eb45a93a354902c1a131380f00cb9f4e0b8e5dd,9,SATD_REMOVED,FIX THIS WORKAROUND,None
8309,293b2003b6b832f28d0e10d81cb048d98fb3217d,13,CLASS_OR_METHOD_CHANGED,FIXME make sure a optimized mock is provided when no constraints are present.,FIXME make sure a optimized mock is provided when no constraints are present.
8310,293b2003b6b832f28d0e10d81cb048d98fb3217d,13,SATD_REMOVED,TODO remove,None
8318,f2454f466786477ae71cd0d4a175b31dd7753ed8,13,SATD_REMOVED,TODO caching the object class is useful?,None
8319,f2454f466786477ae71cd0d4a175b31dd7753ed8,13,SATD_REMOVED,TODO move to Factory at least,None
8320,f2454f466786477ae71cd0d4a175b31dd7753ed8,13,SATD_REMOVED,todo - implement,None
8321,f2454f466786477ae71cd0d4a175b31dd7753ed8,13,SATD_REMOVED,TODO should not be Hibernate specific in most case,None
8322,f2454f466786477ae71cd0d4a175b31dd7753ed8,13,SATD_REMOVED,TODO should not be Hibernate specific in most case,None
8323,46816d670a53bb5685cfd0ee419efcbd4187b508,13,SATD_REMOVED,"FIXME change accessibility only once, that's somewhat costly. do it when Member is created",None
8324,0657c2204ddb4013b69be75b5fa9a512d522ca42,13,SATD_MOVED_FILE,FIXME use error.getProperty(),FIXME use error.getProperty()
8325,0657c2204ddb4013b69be75b5fa9a512d522ca42,13,SATD_REMOVED,FIXME why is this a null group!! Used to be \ string should it be Default. Looks weird,None
8339,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,CLASS_OR_METHOD_CHANGED,FIXME do choose the right validator depending on the object validated,FIXME do choose the right validator depending on the object validated
8340,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,FIXME not sure why it is like that. We should cache these instances somehow. Static?,FIXME not sure why it is like that. We should cache these instances somehow. Static?
8341,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,SATD_REMOVED,TODO is there a way to replace ? by so kind of <T> to express the correlation?,None
8342,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,SATD_REMOVED,FIXME make sure a optimized mock is provided when no constraints are present.,None
8343,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,"FIXME I implement both interfaces on the same object as a quick hack, we need to fix that.","FIXME I implement both interfaces on the same object as a quick hack, we need to fix that."
8344,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,TODObe more contextually specific,TODObe more contextually specific
8345,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,FIXME throw assertion exception if constraintValidatorType == null,FIXME throw assertion exception if constraintValidatorType == null
8346,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,FIXME raise an exception if validatorType is not a class,FIXME raise an exception if validatorType is not a class
8347,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,FIXME throw assertion exception if constraintValidatorType == null,FIXME throw assertion exception if constraintValidatorType == null
8348,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,FIXME raise an exception if validatorType is not a class,FIXME raise an exception if validatorType is not a class
8349,ab9d89e5cdf5b42b0ea5afb1507f236db9a13613,13,FILE_PATH_CHANGED,else we dont care I think,else we dont care I think
8352,9a6f2fcb241a22a99f7a75516da4ee13ef777ac3,13,SATD_REMOVED,TODO make it a list,None
8353,9a6f2fcb241a22a99f7a75516da4ee13ef777ac3,13,SATD_REMOVED,"FIXME do make it truely multivalidators
FIXME dont rely on properties files, what's the point",None
8354,a1a859e2f944605c5d14938c363af28ad71b69b1,13,SATD_REMOVED,FIXME do choose the right validator depending on the object validated,None
8355,a1a859e2f944605c5d14938c363af28ad71b69b1,13,SATD_REMOVED,TODObe more contextually specific,None
8376,b81688f736fa3128c3d9ee6bc427c291796ec680,13,SATD_REMOVED,FIXME use error.getProperty(),None
8379,169b045a6e4607dab10f0877f7aa550e2c4a0094,13,SATD_REMOVED,"FIXME I implement both interfaces on the same object as a quick hack, we need to fix that.",None
8382,6f381a2a3eacfb8930020b6f2a2c32a9b0c40c90,13,SATD_REMOVED,TODO are we sure a @Constraint is there?,None
8385,067d3e0323a24f2983b6628d33dc8513da874bfe,13,SATD_REMOVED,"FIXME This sounds really bad, why value can be null. Why are we deciding of the validator based on the value?",None
8388,b2852b91c217fb222c132c08d2a38fd52859b976,13,SATD_REMOVED,TODO Is this corect or should we get a IllegalArgumentException,None
8402,1a45381702d639fd2650ddb40078e1f74111d4ad,13,SATD_REMOVED,FIXME isValidationRequired for all constraints in a given context May need to divide by elementType,None
8403,1a45381702d639fd2650ddb40078e1f74111d4ad,13,SATD_REMOVED,FIXME isValidationRequired for all constraints in a given context May need to divide by elementType,None
8404,1a45381702d639fd2650ddb40078e1f74111d4ad,13,SATD_REMOVED,TODO add test with correct paths and types to make sure the impl does not mess it up,None
8420,471d4b4bb414b7d810e5abd4a0bd6e308f61467f,13,SATD_REMOVED,"use metadata first as ReflectionHelper#containsMember is slow
TODO store some metadata here?",use metadata first as ReflectionHelper#containsMember is slow
8421,471d4b4bb414b7d810e5abd4a0bd6e308f61467f,13,SATD_REMOVED,TODO better error report,use metadata first as ReflectionHelper#containsMember is slow
8458,a5ca6ba32436aa872cb7471e934d68270c1aa0ed,13,SATD_REMOVED,"FIXME its probably better to use String as a key rather than Method
to speed up and avoid any fancy permsize/GC issue
I'd better check the litterature on the subject",None
8477,da9f48f3fa132b96392d80298f12ec2c3fb140c7,13,SATD_REMOVED,"TODO round 34ms to generate the proxy, hug! is Javassist Faster?",None
8481,400537471dd25554305e2de237f195828a3e05f1,13,SATD_REMOVED,"TODO dont quite understand this warning
TODO assuming U.getClass() returns Class<U>",None
8508,be5e0f08a614215788d68791701deddc6625ba6e,13,CLASS_OR_METHOD_CHANGED,TODO GM: is it possible to use the existing context here?,TODO GM: is it possible to use the existing context here?
8509,be5e0f08a614215788d68791701deddc6625ba6e,13,CLASS_OR_METHOD_CHANGED,TODO GM: evaluate group sequences,TODO GM: evaluate group sequences
8510,726950a5e1ec454341ab3fdcd04a9579c6fb9550,13,SATD_REMOVED,TODO GM: is it possible to use the existing context here?,None
8511,726950a5e1ec454341ab3fdcd04a9579c6fb9550,13,CLASS_OR_METHOD_CHANGED,TODO GM: evaluate group sequences,TODO GM: evaluate group sequences
8513,1c12c806842dada6f4182f79dc11ca63688c4207,13,CLASS_OR_METHOD_CHANGED,TODO GM: is that right?,TODO GM: is that right?
8514,1c12c806842dada6f4182f79dc11ca63688c4207,13,CLASS_OR_METHOD_CHANGED,TODO GM: is that right?,TODO GM: is that right?
8515,1c12c806842dada6f4182f79dc11ca63688c4207,13,SATD_REMOVED,TODO GM: parametrize with type of constraint site,None
8524,ea03113a6f5778d9499fc4a7ea3959d381771f9a,13,SATD_REMOVED,"TODO GM: this should be pulled out so that a group is processed over all evaluated
parameters before going to the next group. In the current form the group order seems
pretty counter-intuitive","TODO GM: define behavior with respect to redefined default sequences. Should only the
sequence from the validated bean be honored or also default sequence definitions up in
the inheritance tree?"
8530,2d68a5c976f369222a79ddfa021ff7d32f34a4ed,13,SATD_REMOVED,TODO GM: This does not work. The parameter index is lost that way.,None
8545,e6b7a53cdedaea347cc5a4ed151935a8705aa736,13,SATD_REMOVED,TODO GM: is that right?,None
8546,e6b7a53cdedaea347cc5a4ed151935a8705aa736,13,SATD_REMOVED,TODO GM: is that right?,None
8550,dadafe9a72d7c055caa38d6de320e22fbf5207c9,13,SATD_REMOVED,"maybe the given method is one not defined on the type represented by this bean
meta data object but up in the hierarchy, so search using the method signature",None
8555,5e02adfa9c4f7d8ded9c623828e534c36541abcf,13,SATD_REMOVED,TODO GM: avoid this cast,None
8556,0e18708efad41369fb2a939f9202cc04e7e6a7a9,13,SATD_REMOVED,"Note on visibility of members: These members are intentionally made
package-private instead of private. They are only referenced in this
package and there shouldnt be public getters as they would pollute
the fluent definition API","Note on visibility of members: These members are intentionally made
protected and published by a sub-class for internal use. There aren't
public getters as they would pollute the fluent definition API."
8571,763d96171589dc79b37fb943c67704fc6722c45e,13,SATD_MOVED_FILE,TODO GM: Determine which default sequence should be taken,TODO GM: Determine which default sequence should be taken
8572,763d96171589dc79b37fb943c67704fc6722c45e,13,SATD_MOVED_FILE,TODO GM: Determine which default sequence provider should be taken,TODO GM: Determine which default sequence provider should be taken
8573,763d96171589dc79b37fb943c67704fc6722c45e,13,SATD_REMOVED,TODO GM: can this be merged with cache?,None
8574,763d96171589dc79b37fb943c67704fc6722c45e,13,SATD_REMOVED,"TODO GM: merge, if also programmatic provider has this option",None
8575,763d96171589dc79b37fb943c67704fc6722c45e,13,CLASS_OR_METHOD_CHANGED,"TODO GM: merge, if also programmatic provider has this option","TODO GM: merge, if also programmatic provider has this option"
8576,763d96171589dc79b37fb943c67704fc6722c45e,13,SATD_REMOVED,TODO GM: dont retrieve annotation meta data several times per type,None
8583,2f0067a04bc826e78c9f5809e9b921972cebeda7,13,SATD_REMOVED,"TODO GM: it would be nicer if PropertyMetaData itself could create an equivalent PropertyDescriptor.
Currently this doesnt work as the descriptor needs a reference to the BeanMetaData object.",None
8704,ced789defe6e2ab338d85b70437ca6f83a7af021,13,SATD_REMOVED,TODO HV-571,None
8705,ced789defe6e2ab338d85b70437ca6f83a7af021,13,SATD_REMOVED,"TODO GM: to be compatible with getConstraintsForProperty() this method should only return
a descriptor if the given method is constrained.",None
8722,3d8191d2e824d827057c61487cb83062e5ba411e,13,SATD_REMOVED,TODO HV-571,None
8723,3d8191d2e824d827057c61487cb83062e5ba411e,13,SATD_REMOVED,todo check the use of generics in this method. it really does not make sense - HF,None
8727,211933875a81ceb924afb29ae682ab140c4d6041,13,SATD_REMOVED,TODO - why can this be null (HF),None
8728,211933875a81ceb924afb29ae682ab140c4d6041,13,SATD_REMOVED,TODO -  propertyDescriptor.getElementClass() returns eg just Collection instead of the element type (HF),None
8729,211933875a81ceb924afb29ae682ab140c4d6041,13,CLASS_OR_METHOD_CHANGED,TODO -  propertyDescriptor.getElementClass() returns eg just Collection instead of the element type (HF),TODO -  propertyDescriptor.getElementClass() returns eg just Collection instead of the element type (HF)
8730,bc4a0111622d7f5061b95761e13b080432df3126,13,SATD_REMOVED,TODO -  propertyDescriptor.getElementClass() returns eg just Collection instead of the element type (HF),None
8742,8e0911a9f73d0ea166fa3a1bf19735dbff997c7f,13,SATD_REMOVED,TODO - autsch (HF),"property descriptor can be null if for example the ConstraintValidatorContext#ConstraintViolationBuilder
API is used. See BVAL-288 (HF)"
8743,8e0911a9f73d0ea166fa3a1bf19735dbff997c7f,13,SATD_REMOVED,TODO - for now just a setter. maybe add a copy constructor later (HF),None
8751,c692feb9dae9b53e37f77d15f320dfb70f0c88e6,13,SATD_REMOVED,TODO: create internal implementation and return this,None
8762,f2a7a6a70b8c08c42d24304a1a46079cc5a1e54d,13,CLASS_OR_METHOD_CHANGED,"TODO - iterating over the members seems to be expensive. Need to check whether we can have a better
data structure in BeanMetaData (HF)","TODO - iterating over the members seems to be expensive. Need to check whether we can have a better
data structure in BeanMetaData (HF)"
8763,f2a7a6a70b8c08c42d24304a1a46079cc5a1e54d,13,SATD_REMOVED,TODO - HV-571,None
8764,f2a7a6a70b8c08c42d24304a1a46079cc5a1e54d,13,SATD_REMOVED,TODO - HV-571,None
8765,f2a7a6a70b8c08c42d24304a1a46079cc5a1e54d,13,SATD_REMOVED,TODO - HV-571,None
8766,f2a7a6a70b8c08c42d24304a1a46079cc5a1e54d,13,SATD_REMOVED,TODO - HV-571,first node is method descriptor
8767,f2a7a6a70b8c08c42d24304a1a46079cc5a1e54d,13,SATD_REMOVED,"TODO - iterating over the members seems to be expensive. Need to check whether we can have a better
data structure in BeanMetaData (HF)",None
8796,53f6e5d2eeaafda4acccf292bd65a3ed9df5c209,13,SATD_REMOVED,TODO - add @MethodValidated programmatically where needed,None
8803,eb8690f16bc2e2f2d21046b6132658d9eb2cebcb,13,SATD_REMOVED,"TODO - iterating over the members seems to be expensive. Need to check whether we can have a better
data structure in BeanMetaData (HF)",None
8804,eb8690f16bc2e2f2d21046b6132658d9eb2cebcb,13,SATD_REMOVED,"TODO - iterating over the members seems to be expensive. Need to check whether we can have a better
data structure in BeanMetaData (HF)",None
8806,330991ffa80f75d90dc175b09b9ef2c9f1e25ae9,13,SATD_REMOVED,TODO HV-571: Avoid these casts,None
8807,330991ffa80f75d90dc175b09b9ef2c9f1e25ae9,13,SATD_REMOVED,TODO HV-632: Use JBoss Logging,None
8808,330991ffa80f75d90dc175b09b9ef2c9f1e25ae9,13,SATD_REMOVED,"TODO HV-571: Discuss whether ConstructorDescriptor and MethodDescriptor should really extend ElementDescriptor.
Methods as getConstraintDescriptors() or findConstraints() seem really useful only on ReturnValueDescriptor
and ParameterDescriptor.",None
8810,330991ffa80f75d90dc175b09b9ef2c9f1e25ae9,13,SATD_REMOVED,TODO HV-632: What path to take here?,None
8814,112aa0f3afd4870db06490645b25e9fbd3a463aa,13,SATD_REMOVED,TODO GM: consider violations from cascaded validation,None
8815,112aa0f3afd4870db06490645b25e9fbd3a463aa,13,SATD_REMOVED,TODO HV-638: Use JBoss logging,None
8816,112aa0f3afd4870db06490645b25e9fbd3a463aa,13,SATD_REMOVED,TODO HV-638: Fails when using j.u.Set as parameter type,None
8817,112aa0f3afd4870db06490645b25e9fbd3a463aa,13,SATD_REMOVED,TODO GM: I think the wrong element type is used for constructor constraints,None
8856,eab67da9232b0c8c079a8e0aa5c55d28b5793de8,13,FILE_PATH_CHANGED,TODO HV-571: Add tests where runtime type differs between elements in cascaded list,TODO HV-571: Add tests where runtime type differs between elements in cascaded list
8857,eab67da9232b0c8c079a8e0aa5c55d28b5793de8,13,SATD_REMOVED,TODO assert parameter types?,None
8875,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO Can be made transient since it is only used during object construction. It would be better if we would not have to pass it at all,None
8876,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO be extra safe and make sure this is an array of Payload,None
8877,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,"TODO - implement https://hibernate.onjira.com/browse/HV-720
Class<? extends ConstraintValidator<?, ?>> validatedBy = annotationType
.getAnnotation( CrossParameterConstraint.class )",None
8878,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO - implement https://hibernate.onjira.com/browse/HV-720,None
8879,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO - https://hibernate.onjira.com/browse/HV-720 verify test,None
8880,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO - https://hibernate.onjira.com/browse/HV-720 verify test,None
8881,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO HV-571,None
8882,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO HV-571,None
8883,d24b71072f9a936bf5c7c60eef7e5a9babe3f600,13,SATD_REMOVED,TODO - https://hibernate.onjira.com/browse/HV-720 verify test,None
8920,967507a0c80ac2e9c2b86c506edafdee6a40caa9,13,SATD_REMOVED,TODO we need to take @ValidateExecutable into account as well,None
8938,4d445543c46e20bdd45682fa146d2a689d01f6ea,13,SATD_REMOVED,TODO re-use shared instance,None
8970,5aa61e2bfcbe963de20daa9d2d6f0b405e307705,13,SATD_REMOVED,explicitly set the value handler to null. Is there a better place to do this? (HF),None
8973,24c0f4931a4502ee444f01e5909905bd95d84474,13,SATD_REMOVED,for the sake of better reporting we unwrap if there is a unwrapper in the context,None
8981,13e8edb1c8f48eba87cba418af5f217efe0d4a5f,13,SATD_REMOVED,"if we have a trailing dot in local or domain part we have an invalid email address.
the regular expression match would take care of this, but IDN.toASCII drops the trailing
(imo a bug in the implementation)",None
8984,e90fea5f5704b1b1f8c657a51fc2f9bde6f8380f,13,SATD_REMOVED,TODO Remove once the original one supports TYPE_USE,None
8985,861d37f254f362be353b334ba21890e4e88eafc6,13,SATD_REMOVED,TODO graphs needs to be generated and deeper,None
9017,cab50dbebd3137e6bb247ab1f9a0ecbdf12650fe,13,CLASS_OR_METHOD_CHANGED,TODO switch to proper multi key map (HF),TODO switch to proper multi key map (HF)
9018,cab50dbebd3137e6bb247ab1f9a0ecbdf12650fe,13,SATD_REMOVED,TODO remove legacy unwrap implementation,None
9031,4afcf11921d1b29714b45a4817e59cba8d9559be,13,SATD_REMOVED,TODO - Is this the right way of handling the merge of unwrapMode? (HF),None
9032,4afcf11921d1b29714b45a4817e59cba8d9559be,13,SATD_REMOVED,TODO implicit unwrapping not supported,None
9033,4afcf11921d1b29714b45a4817e59cba8d9559be,13,FILE_PATH_CHANGED,TODO implicit unwrapping not supported for now,TODO implicit unwrapping not supported for now
9035,4afcf11921d1b29714b45a4817e59cba8d9559be,13,SATD_REMOVED,TODO - Is this the right way of handling the merge of unwrapMode? (HF),None
9037,4afcf11921d1b29714b45a4817e59cba8d9559be,13,SATD_REMOVED,TODO: applying to the wrapper by default seems legit,None
9065,cf6fd9e33e5ed863f8f49d78e0666b7cbbf2c3ff,13,SATD_REMOVED,TODO prevent duplicates,None
9066,cf6fd9e33e5ed863f8f49d78e0666b7cbbf2c3ff,13,SATD_CHANGED,"TODO
keep most specific one
if several extractors are found for the most specific type, e.g. key and value extractors for Map, raise an exception","TODO
if several extractors are found for the most specific type, e.g. key and value extractors for Map, raise an exception"
9067,cf6fd9e33e5ed863f8f49d78e0666b7cbbf2c3ff,13,SATD_CHANGED,TODO implement selection of most specific extractor per requested type parameter,TODO
9068,cf6fd9e33e5ed863f8f49d78e0666b7cbbf2c3ff,13,SATD_REMOVED,TODO should only happen during transition off value unwrappers,None
9070,c1baee9184d8ab35a7dd3b87180fa9a8806860be,13,SATD_REMOVED,TODO HV-1245 this should be TYPE_USE once its included in BV,None
9071,c1baee9184d8ab35a7dd3b87180fa9a8806860be,13,SATD_REMOVED,TODO HV-1245 this should be TYPE_USE once its included in BV,None
9072,8c0c9f6536a8fc0e19aed52d8f9a247c72325384,13,SATD_REMOVED,TODO HV-919 Support specification of type parameter constraints via XML and API,None
9073,a46e7b2d9f6b86161f74679c8203a2413159a162,13,SATD_REMOVED,TODO HV-919 Support specification of type parameter constraints via XML and API,None
9077,f9b7e7640112ef839eb5450ce93709e9c11fb32e,13,SATD_REMOVED,TODO HV-919 Support specification of type parameter constraints via XML and API,None
9082,d17a8e05e7779e848c386cc4934dfc82735e7c91,13,SATD_REMOVED,"TODO
if several extractors are found for the most specific type, e.g. key and value extractors for Map, raise an exception",None
9083,d17a8e05e7779e848c386cc4934dfc82735e7c91,13,SATD_REMOVED,TODO,None
9087,fa23c429c991e1cfbe5c7ce0ba47f373afb469fb,13,SATD_REMOVED,TODO which one to use ???,None
9103,68f1332356096bdb0aff919df6a7f9b62d1d8099,13,SATD_REMOVED,"collect all type parameters of the sub-type that map to the given type parameter of the super-type
TODO should only be null until migrated off of value unwrappers",None
9106,06d6fd2982b61f3061f15d1e9d0f71fb51799a3c,13,SATD_REMOVED,TODO be extra safe and make sure this is an array of Payload,None
9109,4aba1964389d102a512471e3b47fabc50d6a16c4,13,SATD_REMOVED,TODO: need to find a way to check for unwrapping,None
9115,4929630e828b8b2c8ea1a350c59c7e8d4864efc9,13,SATD_REMOVED,TODO: should ScriptEvaluator be cached ?,None
9116,4929630e828b8b2c8ea1a350c59c7e8d4864efc9,13,SATD_REMOVED,TODO: need to change xml,None
9117,4929630e828b8b2c8ea1a350c59c7e8d4864efc9,13,SATD_REMOVED,TODO: implement,None
9118,b9fcd67034a9e702a6b802946f4b63bc5d312941,13,SATD_REMOVED,"We only enable this optimization if the security manager is not enabled. Otherwise,
we would have to add every package containing constraints to the security policy.",None
9119,b9fcd67034a9e702a6b802946f4b63bc5d312941,13,CLASS_OR_METHOD_CHANGED,"We only enable this optimization if the security manager is not enabled. Otherwise,
we would have to add every package containing constraints to the security policy.","We only enable this optimization if the security manager is not enabled. Otherwise,
we would have to add every package containing constraints to the security policy."
9129,9e0626b8318ba4bdf55580aacae3947410278129,13,SATD_REMOVED,TODO: For BVAL-214 we'd get the value from a map or another alternative structure instead,None
11355,8b7e30892202ee649af881bfd4c23e3d89777541,3,SATD_REMOVED,@todo if we have SNAPSHOT version should we do something special?,None
11356,8b7e30892202ee649af881bfd4c23e3d89777541,3,SATD_REMOVED,"dependecy.setGroupid( groupId )
....
MavenArtifact artifact = artifactFactory.createArtifact( dependecy )

so maven artifact factory will be centralized service for creating
repository paths

I am not sure if this is good option but it is something which might be considered",None
11357,8b7e30892202ee649af881bfd4c23e3d89777541,3,SATD_REMOVED,@todo what shall we do when jar was installed but we failed to install pom?,None
11358,8b7e30892202ee649af881bfd4c23e3d89777541,3,SATD_REMOVED,"@todo do we need to crate md5 checksums in local repsitory?
I think it would be nice if any local repository could be
and at any moment in time used as remote repository
so content of both repositories should be symetrical",None
11359,8b7e30892202ee649af881bfd4c23e3d89777541,3,SATD_REMOVED,@todo should we use plexus classes?,None
11360,8b7e30892202ee649af881bfd4c23e3d89777541,3,SATD_REMOVED,@todo we can use as well file wagon here.,None
11393,ebbd74a8445e95c5243712d1b95982177182b890,3,SATD_REMOVED,"@todo this will be duplicated in case of every mojo which implements
deploy goal
this should be pushed into the ArtifactDeployer component",None
11395,ebbd74a8445e95c5243712d1b95982177182b890,3,SATD_REMOVED,TODO: validation instead,None
11397,19170fc0949a195062328538e64f4066a46657b4,3,SATD_REMOVED,TODO: doesnt appear to be called,None
11398,ebbd74a8445e95c5243712d1b95982177182b890,3,SATD_REMOVED,TODO: simple failure response,None
11430,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_CHANGED,"TODO: include dependencies marked for distribution under certain formats
TODO: how, might we plugin this into an installer, such as NSIS?
TODO: allow file mode specifications?","TODO: include dependencies marked for distribution under certain formats
TODO: how, might we plug this into an installer, such as NSIS?
TODO: allow file mode specifications?"
11431,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: this needs a cleanup in plexus archiver - use a real typesafe enum,None
11432,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: this should accept gz and bz2 as well so we can skip over the switch,None
11433,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: better handling,None
11436,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: use MavenArchiver for manifest?,None
11439,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_CHANGED,TODO: shouldnt archiver do this?,TODO: default excludes should be in the archiver?
11442,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: shouldnt archiver do this?,CVS
11445,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: shouldnt archiver do this?,SCCS
11448,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: shouldnt archiver do this?,Visual SourceSafe
11451,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: shouldnt archiver do this?,Subversion
11453,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: shouldnt archiver do this?,Mac
11456,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_CHANGED,TODO: shouldnt archiver do this?,TODO: move to maven-artifact - generally useful
11459,1eae4e65dfc37a4e88b9c97186375a9d3cde5e4a,3,SATD_REMOVED,TODO: default excludes?,None
11554,e3d22bcc253e5bf048dd10726e851ab218692261,3,SATD_REMOVED,TODO: Use multiple locale with a loop,None
11575,d137af63f799351e38a0374005fa399ca0e67d1f,3,SATD_REMOVED,"TODO: In this case, should we rather just replace the existing plugin mapping??",None
11652,b245d03078aab80e63cc68fee8c4a1503a73b9d5,3,SATD_REMOVED,"TODO: I removed outputDirectory, and shouldnt have. Put it back here.","(non-Javadoc)
@see org.apache.maven.reporting.MavenReport#getOutputName()"
